state_code,state_name,service_type,year,quarter,avg_d_Mbps,avg_u_Mbps,avg_lat_ms,tests
51,Mato Grosso,fixed,2020,2,46.80707153280652,22.9183990335637,22.105110272859935,72638
52,Goiás,fixed,2020,2,60.56919140113167,32.251792639777,24.994228815680348,203771
53,Distrito Federal,fixed,2020,2,72.65507668100842,20.935063933435266,17.493095805331343,168738
11,Rondônia,fixed,2020,3,86.92079919257168,46.33623629390391,8.816471538150989,24770
12,Acre,fixed,2020,3,87.62595077953871,34.73230614611519,17.91959798994975,7761
13,Amazonas,fixed,2020,3,97.22973674121405,38.917986030626864,12.941125922661673,45385
14,Roraima,fixed,2020,3,116.95158829051805,57.664058632755825,7.136041648886233,11717
15,Pará,fixed,2020,3,66.8864720675468,43.09686264271905,13.875762132152476,60521
16,Amapá,fixed,2020,3,106.98847229715709,87.11121539738537,9.62253579580826,4819
17,Tocantins,fixed,2020,3,69.01094773678206,42.98925401293267,16.88931152529479,13145
21,Maranhão,fixed,2020,3,65.76258394208193,39.798128598138966,19.0727019740847,45996
22,Piauí,fixed,2020,3,79.71716599831508,53.851801381634374,16.661331086773377,29675
23,Ceará,fixed,2020,3,73.06753435458438,42.618263098611585,9.612080719934552,168682
24,Rio Grande do Norte,fixed,2020,3,64.126132709941,29.380780027235588,12.409387199273718,55075
25,Paraíba,fixed,2020,3,63.50775577573143,35.3897592726425,17.597831915141626,42895
26,Pernambuco,fixed,2020,3,62.71958907943459,34.035688474171764,14.139487248883585,162574
27,Alagoas,fixed,2020,3,39.85695311589983,25.40492475975539,20.037419918462433,27472
28,Sergipe,fixed,2020,3,45.566045067318804,24.827481094300072,21.16559619467362,37211
29,Bahia,fixed,2020,3,62.27585780707509,32.29721604651264,13.946269733325801,230131
31,Minas Gerais,fixed,2020,3,71.8133732100728,42.37550147609856,16.85964132066664,317052
32,Espírito Santo,fixed,2020,3,59.73140505794225,26.33395935719316,15.107023497022857,78095
33,Rio de Janeiro,fixed,2020,3,80.28979644845697,33.66584035368279,12.248495484831501,462109
35,São Paulo,fixed,2020,3,82.04161299989431,45.69583398790817,12.373210311283604,1315103
41,Paraná,fixed,2020,3,67.11386494096202,44.18447076175673,12.960024249920659,245774
42,Santa Catarina,fixed,2020,3,58.309957141618526,33.47667978952845,13.061521204304805,184538
43,Rio Grande do Sul,fixed,2020,3,67.09739625797211,31.17335605015644,15.19478153881645,208069
50,Mato Grosso do Sul,fixed,2020,3,58.231588751166775,34.13905798076715,20.578895955890335,46067
51,Mato Grosso,fixed,2020,3,60.153156856047076,32.27345878297595,16.116826855891805,64403
52,Goiás,fixed,2020,3,70.21041384250945,40.58623983367083,18.04738343585629,157038
53,Distrito Federal,fixed,2020,3,85.77138135035123,28.961420761728547,13.651208918715504,127552
11,Rondônia,fixed,2020,4,98.33409162886596,58.131460618556694,6.955958762886598,12125
12,Acre,fixed,2020,4,102.1075342405619,45.200570456540824,12.807506584723441,4556
13,Amazonas,fixed,2020,4,110.1940080262218,47.09928764129932,12.615791906542842,23797
14,Roraima,fixed,2020,4,130.37153796813573,66.87927477757087,6.7351541485619695,4833
15,Pará,fixed,2020,4,76.36117376935665,46.289408189600906,16.645033362709302,31772
16,Amapá,fixed,2020,4,124.66879869281046,93.92722614379085,6.709368191721133,2295
17,Tocantins,fixed,2020,4,89.7314500973033,61.18374075618571,14.233249930497637,7194
21,Maranhão,fixed,2020,4,81.31684155096245,52.95061888608393,15.070763647838435,25352
22,Piauí,fixed,2020,4,98.90041644986994,67.29786571943167,18.46274431325462,14991
23,Ceará,fixed,2020,4,85.51598183369768,52.162688589364414,9.59241551032814,85543
24,Rio Grande do Norte,fixed,2020,4,71.91857974192158,34.985174831961466,10.070486323280974,27821
25,Paraíba,fixed,2020,4,72.3935076363288,42.03172073538565,12.916072198017906,20887
26,Pernambuco,fixed,2020,4,75.61911308022957,43.370838532286335,12.275100256945946,83286
27,Alagoas,fixed,2020,4,48.3987315128688,32.067022473320776,16.39880728185813,15930
28,Sergipe,fixed,2020,4,54.72700391825908,31.189236301163422,15.591054313099042,16589
29,Bahia,fixed,2020,4,67.44216013716857,38.93802578161977,13.962912688986329,111979
31,Minas Gerais,fixed,2020,4,88.55701948861028,53.45032020579591,15.362014796797405,167739
32,Espírito Santo,fixed,2020,4,71.66010223106989,33.44424995751499,13.31633123740623,41191
33,Rio de Janeiro,fixed,2020,4,93.41174640058469,41.4165357139957,10.896504121157985,246290
35,São Paulo,fixed,2020,4,93.79424857524954,51.374159781829626,11.324088480207914,686436
41,Paraná,fixed,2020,4,80.50527624531749,53.58650872264017,11.025564224017833,129204
42,Santa Catarina,fixed,2020,4,71.64139566304927,40.584481269572414,11.547328304413764,101546
43,Rio Grande do Sul,fixed,2020,4,77.57750559806261,38.47356073634704,11.746990383265478,113968
50,Mato Grosso do Sul,fixed,2020,4,70.53211326325209,38.90022607917692,16.005591590248265,22355
51,Mato Grosso,fixed,2020,4,73.10079137947166,41.764637931572224,13.49125159841562,32063
52,Goiás,fixed,2020,4,92.96537084097159,51.20229590971586,14.07416361136572,87280
53,Distrito Federal,fixed,2020,4,102.25457284434158,39.559386475580084,11.182096018040472,67404
11,Rondônia,mobile,2020,1,23.86905555555556,10.755204034391534,84.56894841269842,6048
12,Acre,mobile,2020,1,16.115086153846153,9.272833846153848,96.26974358974358,2925
13,Amazonas,mobile,2020,1,17.908968951561906,9.156135576071835,63.85171367143038,15814
14,Roraima,mobile,2020,1,15.165989220265901,8.438434782608695,62.9396334890406,2783
15,Pará,mobile,2020,1,16.520168645625862,8.235719319748736,66.83679332005515,26108
16,Amapá,mobile,2020,1,19.748832715286362,8.102819118252988,84.56159868149979,2427
17,Tocantins,mobile,2020,1,22.87446675496689,9.916438410596024,61.083708609271525,3775
21,Maranhão,mobile,2020,1,17.98846224046059,8.023190910761317,78.51074906596435,16327
22,Piauí,mobile,2020,1,17.669582886946717,9.19620482097547,85.54863264730758,7094
23,Ceará,mobile,2020,1,22.820757797362337,9.529694199637479,44.3037689855616,31998
24,Rio Grande do Norte,mobile,2020,1,21.291547959572846,8.695912948131197,59.58295194508009,10488
25,Paraíba,mobile,2020,1,18.58384505955952,8.288370982946267,63.769646070785846,11669
26,Pernambuco,mobile,2020,1,20.67514606337014,9.091005970955354,59.08332333173308,33328
27,Alagoas,mobile,2020,1,21.259502623524266,9.182093025797988,71.4838216003498,9148
28,Sergipe,mobile,2020,1,16.977184326998177,8.044529679770895,72.24407706326477,7682
29,Bahia,mobile,2020,1,22.267966222206773,8.896779531665596,63.42405646437077,57523
31,Minas Gerais,mobile,2020,1,20.7304622829333,8.30295678575379,48.4102532905652,90410
32,Espírito Santo,mobile,2020,1,22.85082694736842,9.727415578947369,50.02081203007519,16625
33,Rio de Janeiro,mobile,2020,1,26.892284103977882,10.268181374028368,29.6925197588966,122603
35,São Paulo,mobile,2020,1,24.103495439252075,9.061981622564499,34.48731057211015,290084
41,Paraná,mobile,2020,1,26.17817640891219,9.77892591275042,42.66008238157649,53410
42,Santa Catarina,mobile,2020,1,25.38449546472243,9.703016935530169,46.06398185888972,34838
43,Rio Grande do Sul,mobile,2020,1,28.5717548390963,9.149485667485667,44.478576137112725,50061
50,Mato Grosso do Sul,mobile,2020,1,22.120584922728987,9.11409649453449,78.21477572559367,13265
51,Mato Grosso,mobile,2020,1,20.121508497402683,9.029251779644712,69.58276149554287,15593
52,Goiás,mobile,2020,1,21.649150605474713,9.74205021878498,46.943853668464435,39308
53,Distrito Federal,mobile,2020,1,30.61597284071446,11.83178998450371,35.475817633145745,24522
11,Rondônia,mobile,2020,2,23.42431581964081,10.514069163163928,85.30722200993505,5234
12,Acre,mobile,2020,2,20.91993969849246,10.31561880832735,94.0470208183776,2786
13,Amazonas,mobile,2020,2,18.73007063652074,9.216460253456223,68.0864775345622,13888
14,Roraima,mobile,2020,2,19.956562186279978,8.903374790853318,79.13162297824874,1793
15,Pará,mobile,2020,2,17.644879838200914,8.227233458269938,62.3589267822021,26947
16,Amapá,mobile,2020,2,18.012138327205882,7.65097242647059,79.13878676470588,2176
17,Tocantins,mobile,2020,2,25.93800092936803,10.493879182156133,60.050805452292444,3228
21,Maranhão,mobile,2020,2,20.895090783773135,8.619005185768675,78.74143363528948,15234
22,Piauí,mobile,2020,2,21.63845348837209,10.077083664208736,72.32785025524674,7052
23,Ceará,mobile,2020,2,25.16408103632663,9.898388656984165,37.618035671162936,28987
24,Rio Grande do Norte,mobile,2020,2,21.64771851851852,8.56887962962963,60.70054466230937,9180
25,Paraíba,mobile,2020,2,19.780394619310933,8.240536261165461,68.65844321565291,9404
26,Pernambuco,mobile,2020,2,21.43460701945226,9.049227316355259,69.38485410801127,31256
27,Alagoas,mobile,2020,2,22.39117635658915,8.918363565891472,87.75749354005168,7740
28,Sergipe,mobile,2020,2,19.217146482260976,7.862523872519543,70.3987973541792,8315
29,Bahia,mobile,2020,2,24.036444293039768,8.837686323376483,59.8595761465916,55774
31,Minas Gerais,mobile,2020,2,22.043264361206628,8.89890758225708,44.01031591779467,86953
32,Espírito Santo,mobile,2020,2,24.751556078147612,9.869074228171732,53.663531114327064,16584
33,Rio de Janeiro,mobile,2020,2,27.51413900762818,10.385015004447803,28.8794999567028,127029
35,São Paulo,mobile,2020,2,25.756382206599675,9.266045716921269,33.07111909320885,286196
41,Paraná,mobile,2020,2,26.617104518521504,9.789373634568102,41.10665484300053,49618
42,Santa Catarina,mobile,2020,2,27.064476303473732,9.872029266363457,43.621020367807,30342
43,Rio Grande do Sul,mobile,2020,2,30.3674528375573,9.603898439908738,44.48130562578364,48651
50,Mato Grosso do Sul,mobile,2020,2,22.828101355099452,9.620603296616215,78.27189159204374,12619
51,Mato Grosso,mobile,2020,2,21.286776068762723,9.3613083012893,76.05111965618639,13263
52,Goiás,mobile,2020,2,24.53928966108047,10.697153343684747,46.880949831343365,37354
53,Distrito Federal,mobile,2020,2,31.54501166828165,11.854309189276487,34.06960594315245,24768
11,Rondônia,mobile,2020,3,25.305697922412207,11.253995587424159,91.62952748667034,5439
12,Acre,mobile,2020,3,21.182478530534354,10.730058683206108,92.87261450381679,2096
13,Amazonas,mobile,2020,3,20.990196051007814,10.084555327025914,68.56561085972851,12155
14,Roraima,mobile,2020,3,22.13842967818832,10.515329558998808,50.911799761620976,1678
15,Pará,mobile,2020,3,19.987387742669156,9.24660791162375,55.25936154658436,24622
16,Amapá,mobile,2020,3,19.8388832807571,7.307895899053628,81.57570977917982,1902
17,Tocantins,mobile,2020,3,22.965016239850094,10.866702373516553,61.091193004372265,3202
21,Maranhão,mobile,2020,3,21.817736575217786,9.395292549733455,68.52119360291249,15382
22,Piauí,mobile,2020,3,22.108253449527957,11.012571096586782,67.35439360929557,6885
23,Ceará,mobile,2020,3,24.40777928588897,10.268315755685988,40.13395695769137,32712
24,Rio Grande do Norte,mobile,2020,3,23.850031053337464,9.712292479108633,65.86103373568555,9693
25,Paraíba,mobile,2020,3,20.711578817103355,8.916322266791841,67.94981650593155,11717
26,Pernambuco,mobile,2020,3,21.981710443600186,9.883075545958947,63.510099215568374,36587
27,Alagoas,mobile,2020,3,23.87588280986153,10.255160643926601,81.81774175391196,8883
28,Sergipe,mobile,2020,3,20.98347579625158,8.840133264344026,69.14752213406922,8697
29,Bahia,mobile,2020,3,25.058088080350547,9.56070861437973,56.250061543006254,60933
31,Minas Gerais,mobile,2020,3,23.27265923842749,9.58563987279437,41.26280065976054,84273
32,Espírito Santo,mobile,2020,3,25.55596451768102,10.887708263170556,47.76407264854463,16628
33,Rio de Janeiro,mobile,2020,3,30.8019317854724,11.594021016762614,26.940660627610338,141744
35,São Paulo,mobile,2020,3,28.351713469144496,10.176006186677142,31.580142357912987,295312
41,Paraná,mobile,2020,3,29.374150226647558,10.433656154352795,35.477645190035254,51622
42,Santa Catarina,mobile,2020,3,31.263652510777113,10.72761837352907,40.1092857975067,34332
43,Rio Grande do Sul,mobile,2020,3,33.071372957491086,9.963623725041726,43.32082586388082,48531
50,Mato Grosso do Sul,mobile,2020,3,24.811756504128372,11.037453964792023,57.15781274341798,12838
51,Mato Grosso,mobile,2020,3,23.083743580573636,10.818299549388456,58.378156068950716,13981
52,Goiás,mobile,2020,3,25.58741659825973,11.608196738357138,45.32017183823127,36546
53,Distrito Federal,mobile,2020,3,35.86870221815869,13.55101033550644,31.58848783590396,25156
11,Rondônia,mobile,2020,4,26.063138727028235,11.578599058718064,86.16943074854325,4462
12,Acre,mobile,2020,4,20.943473684210524,11.016528822055138,86.48972431077694,1995
13,Amazonas,mobile,2020,4,21.368817674715118,10.340251892581081,50.671686987010915,12549
14,Roraima,mobile,2020,4,24.2233837535014,10.786535714285714,47.30742296918768,1428
15,Pará,mobile,2020,4,19.917382819794586,9.87469761904762,50.01746031746032,21420
16,Amapá,mobile,2020,4,20.781170602125147,9.807744391971664,73.92207792207792,1694
17,Tocantins,mobile,2020,4,26.105720175438595,11.880747076023392,58.42602339181286,3420
21,Maranhão,mobile,2020,4,19.73802425681998,9.287433455697114,68.73483049017491,13893
22,Piauí,mobile,2020,4,23.901531530089628,11.025944622279129,69.98671574903969,6248
23,Ceará,mobile,2020,4,26.33474601502226,10.899906977534581,33.41967168541617,29423
24,Rio Grande do Norte,mobile,2020,4,23.67748346144887,9.742843699044958,59.63918006056371,8586
25,Paraíba,mobile,2020,4,24.515896681525508,9.912400891530462,62.36265477959386,10095
26,Pernambuco,mobile,2020,4,22.35764434269982,10.195547176586766,59.39647484813119,33417
27,Alagoas,mobile,2020,4,22.73951603937464,10.725149392009264,76.11071221771859,8635
28,Sergipe,mobile,2020,4,21.855466578024902,10.036457391514565,57.76840323945365,8273
29,Bahia,mobile,2020,4,24.98684800014202,10.063942036961423,53.73005024055105,56329
31,Minas Gerais,mobile,2020,4,24.319224667248953,9.943119764304058,39.889660926358054,76709
32,Espírito Santo,mobile,2020,4,23.30437826203928,10.44771946462201,45.75349744417541,14868
33,Rio de Janeiro,mobile,2020,4,31.57123675543649,11.447481586826347,28.185526315789474,126920
35,São Paulo,mobile,2020,4,28.27196592274578,10.17869120088975,31.930674973070296,257151
41,Paraná,mobile,2020,4,29.282363716307415,10.445320381201684,36.27217882121968,48898
42,Santa Catarina,mobile,2020,4,29.55474328308208,10.7748197319933,40.27323283082077,29850
43,Rio Grande do Sul,mobile,2020,4,32.842550026104206,10.326931836692074,38.86340190038634,47885
50,Mato Grosso do Sul,mobile,2020,4,25.016031391640084,10.981099127077389,53.29880812489508,11914
51,Mato Grosso,mobile,2020,4,24.680084515267815,11.403216919739695,54.10270315367929,11986
52,Goiás,mobile,2020,4,27.750649040170636,11.552188233202985,42.30050953904491,33756
53,Distrito Federal,mobile,2020,4,35.41927506281951,14.013439000086649,30.84087167489819,23082
